host_response_time,host_acceptance_rate,host_identity_verified,latitude,longitude,property_type,room_type,accommodates,bathrooms,bedrooms,beds,minimum_nights,maximum_nights,has_availability,availability_30,availability_365,number_of_reviews,number_of_reviews_ltm,review_scores_rating,review_scores_location,review_scores_value,instant_bookable,calculated_host_listings_count_entire_homes,calculated_host_listings_count_private_rooms,calculated_host_listings_count_shared_rooms,reviews_per_month,log_price,num_amenities,amenity_wifi,amenity_kitchen,amenity_air_conditioning,amenity_heating,amenity_washer,amenity_dryer,amenity_tv,amenity_parking,amenity_pool,amenity_pets_allowed,amenity_long_term_stays_allowed,num_host_verifications,host_duration_days,days_since_last_review,neighbourhood_group,has_reviews
within_day,0.49,1,50.07283,14.43086,Entire rental unit,Entire_home/apt,6,1.0,1.0,1.0,1,1125,1,26,350,14,2,4.79,4.64,4.71,0,22,10,0,0.1,7.587817219993427,23,1,1,1,1,0,1,1,0,0,1,0,2,4600,291.0,New_Town_Vinohrady,1
within_day,0.44,1,50.07441,14.4294,Entire rental unit,Entire_home/apt,6,1.0,1.0,1.0,1,1125,1,30,364,11,0,4.73,4.45,4.82,0,15,1,0,0.08,8.580918882296782,9,1,1,1,1,0,0,1,0,0,1,0,3,4595,2272.0,New_Town_Vinohrady,1
within_hour,1.0,1,50.086,14.40397,Entire rental unit,Entire_home/apt,2,1.0,1.0,2.0,1,365,1,19,231,262,6,4.78,4.94,4.81,1,2,0,0,1.63,7.493317248862145,56,1,1,1,1,1,1,1,1,0,0,1,3,4890,70.0,Old_Town_Center,1
within_hour,1.0,1,50.08102,14.41932,Entire rental unit,Entire_home/apt,12,1.0,3.0,12.0,1,365,1,15,287,178,37,4.35,4.85,4.53,1,36,0,0,1.12,8.230044310126114,22,1,1,0,1,1,1,1,1,0,0,1,2,5149,31.0,Old_Town_Center,1
within_hour,0.98,1,50.08915,14.4186,Entire condo,Entire_home/apt,4,1.0,1.0,1.0,2,1125,1,13,231,607,78,4.69,4.97,4.71,0,1,0,0,3.9,7.457609289715606,12,1,1,0,1,0,1,0,0,0,1,0,2,4988,7.0,Old_Town_Center,1
within_hour,1.0,1,50.08821,14.42623,Entire serviced apartment,Entire_home/apt,8,2.0,3.0,4.0,1,365,1,29,35,34,3,4.91,5.0,4.82,1,69,0,0,0.27,8.794370279222871,28,1,1,1,1,1,1,1,0,0,0,1,2,5933,97.0,Old_Town_Center,1
within_day,0.09,1,50.07472,14.4226,Other_Property,Shared_room,16,8.0,1.0,6.0,1,25,1,28,344,247,3,4.57,4.56,4.63,0,0,4,1,1.62,6.452048954437226,14,1,1,1,1,1,1,1,1,0,1,0,2,4820,281.0,New_Town_Vinohrady,1
within_hour,1.0,1,50.07306,14.4311,Entire rental unit,Entire_home/apt,4,1.0,1.0,1.0,2,60,1,20,226,314,57,4.58,4.68,4.62,1,19,0,0,1.99,6.97166860472579,43,1,1,1,1,1,1,1,1,0,0,1,2,4804,28.0,New_Town_Vinohrady,1
within_hour,1.0,1,50.07396,14.43007,Entire rental unit,Entire_home/apt,4,1.0,1.0,2.0,2,60,1,20,225,346,49,4.56,4.65,4.56,1,19,0,0,2.22,7.014814351275545,52,1,1,1,1,1,1,1,1,0,0,1,2,4804,21.0,New_Town_Vinohrady,1
within_hour,0.99,1,50.09227,14.43225,Entire rental unit,Entire_home/apt,6,1.5,2.0,2.0,3,1124,1,25,340,87,6,4.91,4.84,4.8,0,7,0,0,0.57,8.387312270561717,39,1,1,1,1,1,1,1,1,0,0,1,2,4797,69.0,Old_Town_Center,1
within_hour,1.0,1,50.05381,14.53234,Entire loft,Entire_home/apt,5,1.0,1.0,2.0,2,180,1,21,193,193,13,4.84,4.46,4.78,1,4,0,0,1.23,7.118826249062078,58,1,1,1,1,1,1,1,1,0,1,1,3,5696,6.0,Outer_Districts,1
within_hour,1.0,1,50.053535,14.531203,Entire loft,Entire_home/apt,5,1.0,1.0,2.0,2,90,1,12,168,141,7,4.79,4.17,4.74,1,4,0,0,0.89,7.1731917424865985,56,1,1,1,1,1,1,1,1,0,1,1,3,5696,112.0,Outer_Districts,1
within_day,0.61,1,50.07123,14.4496,Entire rental unit,Entire_home/apt,5,1.0,2.0,4.0,3,20,1,18,151,67,13,4.91,4.87,4.87,0,1,0,0,0.47,7.924072324923417,14,1,1,1,1,1,1,1,0,0,0,0,3,4475,71.0,Near_Center_East,1
within_hour,1.0,1,50.07902,14.40655,Entire rental unit,Entire_home/apt,3,1.0,1.0,2.0,3,1125,1,19,263,40,8,4.85,4.95,4.65,0,2,0,0,0.33,7.699389406256737,10,1,1,0,1,1,1,1,0,0,0,0,2,4302,90.0,Near_Center_West_South,1
within_day,0.78,1,50.08153,14.42024,Entire rental unit,Entire_home/apt,4,1.5,2.0,2.0,3,1125,1,3,66,17,17,4.71,5.0,4.76,0,2,0,0,1.55,7.950854857719988,20,1,1,0,1,1,0,1,1,0,0,0,2,4343,40.0,Old_Town_Center,1
within_hour,0.99,1,50.09027,14.42215,Entire rental unit,Entire_home/apt,4,1.0,1.0,2.0,1,180,1,6,252,291,15,4.9,4.98,4.87,1,39,0,0,2.11,7.8961806086154915,48,1,1,1,1,1,1,1,1,0,0,1,3,4396,22.0,Old_Town_Center,1
within_day,0.44,1,50.07095,14.42898,Entire rental unit,Entire_home/apt,3,1.5,0.0,1.0,1,1125,1,30,365,192,0,4.67,4.37,4.75,0,15,1,0,1.36,9.53690656247793,18,1,0,1,1,0,1,1,0,0,1,0,3,4595,811.0,New_Town_Vinohrady,1
within_hour,0.99,1,50.0808,14.42303,Entire rental unit,Entire_home/apt,5,2.0,2.0,2.0,2,29,1,19,19,492,47,4.67,4.91,4.77,0,5,0,0,3.46,7.126087273299125,45,1,1,1,1,1,1,1,1,0,0,0,2,4947,20.0,Old_Town_Center,1
within_hour,1.0,1,50.07583,14.41401,Entire rental unit,Entire_home/apt,7,1.5,2.0,7.0,1,365,1,17,315,95,16,4.42,4.91,4.47,1,36,0,0,0.63,7.607381425639791,21,1,1,1,1,0,1,1,1,0,0,1,2,5149,16.0,New_Town_Vinohrady,1
Unknown,1.0,1,50.07858,14.42901,Entire condo,Entire_home/apt,2,1.0,1.0,1.0,2,1125,1,0,0,514,70,4.89,4.92,4.83,0,2,0,0,3.33,7.418780882750794,46,1,1,1,1,1,1,1,1,0,0,1,2,4987,70.0,Old_Town_Center,1
within_hour,1.0,1,50.08667,14.45122,Room in aparthotel,Entire_home/apt,4,1.0,1.0,2.0,2,365,1,18,57,279,41,4.42,4.45,4.51,1,101,0,0,1.8,7.02108396428914,27,1,1,1,1,1,1,1,1,0,1,1,2,5303,8.0,Near_Center_East,1
within_hour,1.0,1,50.07565,14.41665,Entire rental unit,Entire_home/apt,16,2.0,2.0,16.0,2,1125,1,5,54,140,14,4.74,4.84,4.74,1,1,0,0,1.09,8.294299608857235,30,1,1,1,1,0,0,0,1,0,0,0,2,4263,91.0,New_Town_Vinohrady,1
Unknown,1.0,1,50.08024,14.41472,Entire serviced apartment,Entire_home/apt,2,1.0,0.0,2.0,6,1125,1,0,3,46,2,4.93,4.91,4.91,0,7,0,0,0.33,7.544861068658458,34,1,1,1,1,1,1,1,0,0,0,1,2,2384,28.0,Old_Town_Center,1
Unknown,1.0,1,50.08023,14.41475,Entire serviced apartment,Entire_home/apt,2,1.0,1.0,1.0,13,1125,1,19,252,19,7,4.89,4.95,4.79,0,7,0,0,0.14,7.831220214604293,44,1,1,1,1,1,1,1,0,0,0,1,2,2384,172.0,Old_Town_Center,1
within_hour,0.97,1,50.10526,14.44725,Entire rental unit,Entire_home/apt,3,1.0,0.0,1.0,1,30,1,6,272,253,21,4.97,4.76,4.93,0,1,0,0,1.8,7.393263094763838,48,1,1,1,1,0,1,1,1,0,1,1,3,4259,73.0,North_West_Districts,1
within_hour,0.96,1,50.0775,14.42224,Entire condo,Entire_home/apt,4,1.5,1.0,2.0,1,1125,1,14,287,278,35,4.62,4.82,4.66,0,1,0,0,1.97,7.205635176410364,36,1,1,1,1,1,1,1,0,0,1,1,3,4415,22.0,Old_Town_Center,1
within_hour,1.0,1,50.09069,14.42669,Private room in rental unit,Private_room,3,1.0,1.0,2.0,2,1125,1,9,213,636,2,4.52,4.93,4.62,1,4,8,0,4.49,6.297109319933935,20,1,1,1,1,1,1,0,0,0,0,0,2,4490,21.0,Old_Town_Center,1
within_hour,0.99,1,50.09123,14.42331,Entire rental unit,Entire_home/apt,8,2.5,4.0,7.0,3,1124,1,21,266,260,27,4.91,4.96,4.8,0,7,0,0,1.67,9.023528749909364,55,1,1,1,1,1,1,1,1,1,0,1,2,4797,13.0,Old_Town_Center,1
within_hour,1.0,1,50.08955,14.41992,Entire rental unit,Entire_home/apt,9,1.0,1.0,9.0,1,365,1,16,326,191,21,4.57,4.89,4.6,1,36,0,0,1.23,7.8328075165248645,20,1,1,0,1,1,1,1,1,0,0,1,2,5149,28.0,Old_Town_Center,1
within_hour,1.0,1,50.08412,14.44992,Entire rental unit,Entire_home/apt,4,1.0,1.0,2.0,2,120,1,13,293,799,77,4.77,4.61,4.81,1,5,9,0,5.67,6.907755278982137,46,1,1,1,1,1,1,1,1,0,1,1,2,4754,7.0,Near_Center_East,1
within_hour,1.0,1,50.09149,14.43139,Entire rental unit,Entire_home/apt,8,1.0,2.0,4.0,2,1125,1,5,106,158,15,4.82,4.88,4.76,1,1,0,0,1.13,7.715569534520208,42,1,1,1,1,1,1,1,1,0,1,0,2,4247,42.0,Old_Town_Center,1
within_hour,1.0,1,50.08847,14.4204,Entire rental unit,Entire_home/apt,2,1.0,1.0,1.0,1,1125,1,3,204,636,54,4.78,4.96,4.75,1,1,0,0,4.5,7.673223121121708,31,1,1,1,1,1,1,1,1,0,1,1,2,4244,17.0,Old_Town_Center,1
within_hour,1.0,1,50.07019,14.4209,Entire condo,Entire_home/apt,5,1.0,2.0,3.0,2,100,1,11,135,150,27,4.73,4.6,4.67,1,61,0,0,1.06,7.156176637480615,40,1,1,1,1,1,1,0,1,0,0,1,3,3548,8.0,New_Town_Vinohrady,1
within_hours,1.0,1,50.1275516,14.4199791,Entire rental unit,Entire_home/apt,4,1.0,1.0,2.0,4,1125,1,9,304,68,8,4.91,4.78,4.87,0,2,0,0,0.5,7.44716835960004,37,1,1,1,1,1,1,1,0,0,0,1,2,4237,73.0,Near_Center_East,1
within_hour,1.0,1,50.09106,14.42823,Private room in rental unit,Private_room,3,1.5,1.0,2.0,2,1125,1,9,252,627,52,4.46,4.89,4.59,1,4,8,0,4.51,6.529418838262226,16,1,1,0,1,1,1,0,0,0,0,0,2,4490,28.0,Old_Town_Center,1
within_day,0.67,1,50.09,14.37456,Entire rental unit,Entire_home/apt,5,2.0,2.0,3.0,10,1125,1,27,362,11,1,5.0,4.73,5.0,0,1,0,0,0.1,8.128585200374497,34,1,1,1,1,1,1,1,1,0,0,0,2,4235,224.0,North_West_Districts,1
days_or_more,0.0,1,50.08921,14.39413,Entire rental unit,Entire_home/apt,2,1.0,2.0,2.0,30,75,1,27,57,18,0,4.22,4.89,3.89,0,1,1,0,0.13,6.9440872082295275,17,1,0,0,1,1,1,0,1,0,1,0,2,4218,2106.0,Old_Town_Center,1
within_hours,0.61,1,50.09191,14.45083,Private room in rental unit,Private_room,2,1.5,1.0,1.0,2,5,1,6,219,245,15,4.89,4.84,4.89,0,0,1,0,1.57,6.803505257608338,40,1,1,1,1,1,1,0,1,0,1,0,2,4686,48.0,Near_Center_East,1
within_hour,0.96,1,50.08849,14.46459,Entire rental unit,Entire_home/apt,2,1.0,1.0,2.0,3,1125,1,20,31,111,16,4.9,4.67,4.85,0,1,0,0,0.81,7.027314514039777,22,1,1,1,1,1,1,0,0,0,0,0,2,4304,14.0,Near_Center_East,1
within_hour,0.93,1,50.07795,14.42784,Entire rental unit,Entire_home/apt,8,3.0,3.0,5.0,2,1125,1,5,201,234,26,4.67,4.81,4.68,0,44,0,0,1.8,8.222285073872717,37,1,1,1,1,1,1,1,1,0,0,1,3,4175,27.0,Old_Town_Center,1
within_hour,1.0,1,50.090172,14.417268,Entire rental unit,Entire_home/apt,7,1.5,3.0,4.0,2,365,1,3,125,718,89,4.95,4.98,4.91,1,4,0,0,5.16,7.798523053625206,54,1,1,1,1,1,1,1,1,0,1,1,2,4197,1.0,Old_Town_Center,1
within_hour,1.0,1,50.08117,14.42097,Entire rental unit,Entire_home/apt,9,2.0,2.0,9.0,1,365,1,8,279,156,49,4.56,4.88,4.71,1,36,0,0,1.28,7.674617497364363,20,1,1,0,1,0,1,1,1,0,0,1,2,5149,16.0,Old_Town_Center,1
within_day,1.0,1,50.05932,14.45051,Entire rental unit,Entire_home/apt,2,1.0,2.0,1.0,1,30,1,0,105,33,0,4.67,4.48,4.7,0,1,0,0,0.25,7.00397413672268,7,1,1,0,1,1,0,0,1,0,0,0,2,4192,2037.0,Outer_Districts,1
within_hour,1.0,1,50.08935,14.42077,Entire rental unit,Entire_home/apt,12,2.5,3.0,10.0,1,365,1,10,260,226,33,4.49,4.92,4.6,1,36,0,0,1.68,8.336150816120663,20,1,1,0,1,1,1,1,1,0,0,1,2,5149,21.0,Old_Town_Center,1
within_hours,0.0,1,50.05306,14.51328,Entire rental unit,Entire_home/apt,2,1.0,1.0,1.0,270,1125,1,0,258,11,0,4.91,4.64,4.82,0,1,0,0,0.08,6.824373670043086,48,1,1,1,1,1,1,1,1,0,0,1,2,4193,1294.0,Near_Center_East,1
within_hour,1.0,1,50.08607,14.42116,Entire rental unit,Entire_home/apt,2,1.0,1.0,1.0,3,90,1,14,228,443,51,4.96,5.0,4.96,0,3,0,0,3.25,7.892078421248119,40,1,1,1,1,1,1,0,1,0,0,1,2,4179,15.0,Old_Town_Center,1
within_hour,1.0,1,50.08576,14.44015,Other_Property,Entire_home/apt,2,1.0,1.0,1.0,2,1000,1,7,270,123,1,4.78,4.75,4.82,1,7,0,0,1.05,6.833031732786201,16,1,0,0,1,0,1,1,1,0,0,0,3,4336,262.0,Near_Center_East,1
within_hour,0.96,1,50.07181,14.41646,Entire rental unit,Entire_home/apt,2,1.0,1.0,1.0,3,30,1,18,307,375,25,4.71,4.73,4.72,0,1,0,0,2.41,7.614805364711073,30,1,1,1,1,1,1,0,1,0,0,0,2,4679,21.0,New_Town_Vinohrady,1
within_hour,0.93,1,50.08082,14.42138,Entire rental unit,Entire_home/apt,14,2.5,5.0,14.0,2,1125,1,8,261,238,25,4.56,4.9,4.64,0,44,0,0,1.8,8.952217101765946,47,1,1,1,1,1,1,1,1,1,0,1,3,4175,125.0,Old_Town_Center,1
within_hour,1.0,1,50.08229,14.41552,Entire rental unit,Entire_home/apt,4,1.5,1.0,2.0,1,365,1,29,35,23,1,4.91,4.96,4.83,1,69,0,0,0.15,8.051340933292979,30,1,1,1,1,1,1,1,0,0,0,1,2,5933,314.0,Old_Town_Center,1
days_or_more,0.0,1,50.09283,14.49104,Private room in rental unit,Private_room,3,1.0,1.0,3.0,28,1125,1,0,163,54,0,4.16,4.28,4.25,0,0,1,0,0.35,6.075346031088684,14,1,1,0,1,1,1,0,1,0,1,0,2,4648,2266.0,Near_Center_East,1
within_hour,0.89,1,50.08068,14.45372,Entire condo,Entire_home/apt,2,1.0,1.0,2.0,6,28,1,22,99,194,10,4.81,4.74,4.82,0,2,0,0,1.28,7.288244401020124,31,1,1,1,1,1,1,1,0,0,0,0,3,4627,141.0,Near_Center_East,1
within_hour,0.99,1,50.08312,14.43043,Entire rental unit,Entire_home/apt,8,2.0,4.0,5.0,3,1124,1,15,266,133,16,4.93,4.98,4.86,0,7,0,0,0.88,9.175438319966918,36,1,1,1,1,1,1,1,1,0,0,1,2,4797,40.0,Old_Town_Center,1
within_hour,1.0,1,50.08869,14.39497,Entire rental unit,Entire_home/apt,2,1.0,0.0,1.0,21,90,1,6,92,297,26,4.94,4.9,4.88,1,3,0,0,2.12,6.825460036255307,30,1,0,1,1,1,1,1,1,0,0,1,2,4611,7.0,Old_Town_Center,1
within_hour,1.0,1,50.08583,14.44038,Other_Property,Entire_home/apt,2,1.0,1.0,1.0,2,1000,1,7,243,149,0,4.81,4.73,4.8,1,7,0,0,1.1,6.833031732786201,17,1,0,0,1,0,1,1,1,0,0,1,3,4336,377.0,Near_Center_East,1
within_hour,1.0,1,50.08586,14.44036,Other_Property,Entire_home/apt,2,1.0,1.0,1.0,2,1125,1,7,272,89,2,4.74,4.58,4.74,1,7,0,0,0.65,6.833031732786201,17,1,0,0,1,0,1,1,1,0,0,1,3,4336,189.0,Near_Center_East,1
within_hour,1.0,1,50.08578,14.44044,Other_Property,Entire_home/apt,2,1.0,1.0,1.0,2,1125,1,4,241,107,1,4.74,4.7,4.77,1,7,0,0,0.78,6.833031732786201,19,1,0,0,1,0,1,1,1,0,0,1,3,4336,63.0,Near_Center_East,1
within_hour,1.0,1,50.07954,14.45704,Entire rental unit,Entire_home/apt,2,1.5,1.0,1.0,3,90,1,21,207,427,40,4.91,4.82,4.9,0,3,0,0,3.13,6.97914527506881,45,1,1,1,1,1,1,0,1,0,0,1,2,4179,15.0,Near_Center_East,1
days_or_more,0.21,1,50.0745273,14.3967716,Entire rental unit,Entire_home/apt,2,2.0,1.0,1.0,1,365,1,28,363,14,5,4.93,4.93,4.79,0,1,0,0,0.59,7.756195343948118,32,1,1,1,1,1,1,1,0,0,0,0,2,4400,73.0,Near_Center_West_South,1
within_hour,0.73,1,50.08616,14.45297,Entire rental unit,Entire_home/apt,4,1.5,1.0,1.0,90,720,1,0,74,215,0,4.89,4.72,4.8,0,2,0,0,2.01,7.493317248862145,44,1,1,1,1,1,1,1,1,0,0,1,2,4171,1296.0,Near_Center_East,1
within_hour,1.0,1,50.08365,14.40396,Entire rental unit,Entire_home/apt,4,1.5,1.0,2.0,2,1125,1,6,81,126,22,4.93,4.98,4.88,1,3,0,0,1.57,7.329749689041512,50,1,1,1,1,1,1,1,1,1,1,1,2,4171,13.0,Old_Town_Center,1
within_hour,0.79,1,50.08265,14.44664,Entire rental unit,Entire_home/apt,3,1.5,1.0,2.0,1,45,1,5,5,104,0,4.63,4.62,4.66,0,3,5,0,0.79,7.103322062526113,24,1,1,1,1,0,1,0,0,0,1,0,3,4443,435.0,Near_Center_East,1
within_hours,0.96,1,50.08863,14.39954,Entire rental unit,Entire_home/apt,6,1.5,1.0,1.0,3,1125,1,30,324,191,17,4.91,4.98,4.85,0,1,0,0,1.4,7.751475318021456,33,1,1,1,1,1,1,1,1,0,1,1,2,4167,76.0,Old_Town_Center,1
within_hour,0.74,1,50.08950805664063,14.425211906433104,Entire rental unit,Entire_home/apt,2,1.0,1.0,2.0,2,90,1,22,317,94,33,4.54,4.96,4.54,0,12,0,0,0.62,7.112327444710911,22,1,1,1,1,1,1,1,0,0,1,0,2,4605,20.0,Old_Town_Center,1
within_day,0.44,1,50.07326,14.43171,Entire rental unit,Entire_home/apt,4,1.0,0.0,2.0,1,1125,1,30,360,301,0,4.78,4.7,4.81,0,15,1,0,1.97,8.542860938164814,29,1,1,1,1,1,1,1,1,0,1,0,3,4595,468.0,New_Town_Vinohrady,1
within_day,0.44,1,50.07284,14.42976,Entire rental unit,Entire_home/apt,6,1.0,1.0,1.0,1,100,1,25,320,73,0,4.75,4.59,4.7,0,15,1,0,0.49,8.663369301573839,9,1,1,0,1,1,0,1,0,0,1,0,3,4595,385.0,New_Town_Vinohrady,1
within_hour,1.0,1,50.08666,14.40388,Entire rental unit,Entire_home/apt,2,1.0,0.0,2.0,2,62,1,20,96,108,10,4.94,4.98,4.87,0,1,0,0,1.08,7.3427791893318455,23,1,1,0,1,1,1,1,1,0,0,1,2,4589,90.0,Old_Town_Center,1
within_hour,1.0,1,50.08864,14.39495,Entire rental unit,Entire_home/apt,3,1.0,1.0,2.0,21,120,1,0,119,282,18,4.91,4.88,4.91,1,3,0,0,2.0,7.173958319756794,37,1,1,1,1,1,1,1,1,0,0,1,2,4611,68.0,Old_Town_Center,1
within_hour,1.0,1,50.08865,14.39481,Entire rental unit,Entire_home/apt,2,1.0,0.0,1.0,28,120,1,0,134,292,23,4.86,4.87,4.84,1,3,0,0,2.47,6.925595197110468,39,1,1,1,1,1,1,1,1,0,0,1,2,4611,22.0,Old_Town_Center,1
within_hour,0.96,1,50.09043,14.41918,Entire rental unit,Entire_home/apt,2,1.0,1.0,2.0,2,1125,1,0,137,61,6,4.69,4.95,4.66,0,5,0,0,0.52,7.68937110752969,7,1,1,1,1,0,0,1,0,0,0,0,2,4658,70.0,Old_Town_Center,1
within_hour,0.96,1,50.09061,14.41986,Entire rental unit,Entire_home/apt,2,1.0,2.0,2.0,2,1125,1,0,209,68,8,4.63,5.0,4.65,0,5,0,0,0.56,7.777373602657861,7,1,1,1,1,0,0,1,0,0,0,0,2,4658,91.0,Old_Town_Center,1
within_hour,0.96,1,50.09061,14.41986,Entire rental unit,Entire_home/apt,4,1.5,2.0,3.0,2,1125,1,0,204,105,12,4.57,4.98,4.53,0,5,0,0,0.82,8.002694162283937,7,1,1,1,1,0,0,1,0,0,0,0,2,4658,78.0,Old_Town_Center,1
within_hour,0.96,1,50.09061,14.41986,Entire rental unit,Entire_home/apt,4,1.5,2.0,3.0,2,1125,1,0,205,66,14,4.5,4.88,4.47,0,5,0,0,0.52,8.002694162283937,7,1,1,1,1,0,0,1,0,0,0,0,2,4658,71.0,Old_Town_Center,1
within_day,0.44,1,50.07484,14.43101,Entire rental unit,Entire_home/apt,4,1.0,0.0,1.0,1,1125,1,30,351,208,3,4.79,4.69,4.83,0,15,1,0,1.37,8.58653266949485,26,1,1,1,1,1,1,1,1,0,1,0,3,4595,350.0,New_Town_Vinohrady,1
within_hour,0.99,1,50.09275,14.45136,Entire serviced apartment,Entire_home/apt,4,1.0,1.0,3.0,1,90,1,27,331,161,17,4.35,4.67,4.48,1,7,1,0,1.52,7.6093665379542115,27,1,1,1,1,0,1,1,1,0,1,0,3,4577,56.0,Near_Center_East,1
within_hour,1.0,1,50.07885,14.42254,Entire rental unit,Entire_home/apt,8,1.0,2.0,4.0,2,1125,1,23,241,313,86,4.49,4.74,4.58,1,41,0,0,2.27,7.855544677915663,21,1,1,0,1,1,1,1,0,0,0,1,2,4164,6.0,Old_Town_Center,1
within_hour,0.7,1,50.09918,14.42964,Private room in condo,Private_room,2,0.0,1.0,3.0,4,180,1,30,234,127,8,4.94,4.87,4.89,0,1,1,0,0.98,7.4073177104694174,53,1,1,1,1,1,1,0,1,0,0,1,2,4555,69.0,North_West_Districts,1
within_hour,1.0,1,50.07961,14.42849,Entire loft,Entire_home/apt,3,1.5,1.0,1.0,1,1125,1,10,286,796,60,4.92,4.89,4.88,1,19,0,0,5.79,7.963807953231451,52,1,1,1,1,1,1,1,1,0,0,1,2,4913,7.0,Old_Town_Center,1
within_hour,1.0,1,50.08367,14.45019,Private room in rental unit,Private_room,2,1.0,1.0,1.0,1,120,1,7,90,742,77,4.8,4.68,4.85,0,5,9,0,5.41,6.419994928147142,38,1,1,1,1,0,1,0,1,0,0,1,2,4754,14.0,Near_Center_East,1
within_hour,1.0,1,50.08532,14.42945,Entire rental unit,Entire_home/apt,9,1.0,4.0,4.0,2,365,1,9,38,534,36,4.63,4.88,4.7,1,101,0,0,3.88,8.187299270155147,24,1,1,1,1,1,1,1,1,0,1,1,2,5303,100.0,Old_Town_Center,1
within_day,0.49,1,50.07334,14.43171,Entire rental unit,Entire_home/apt,5,1.0,1.0,1.0,1,1125,1,30,363,16,1,4.75,4.63,4.88,0,22,10,0,0.12,7.639161171659173,23,1,1,1,1,0,1,1,0,0,1,0,2,4600,197.0,New_Town_Vinohrady,1
within_hour,1.0,1,50.07798,14.40526,Entire rental unit,Entire_home/apt,5,1.0,1.0,2.0,2,14,1,28,278,75,13,4.85,4.83,4.81,1,1,0,0,0.5,7.949091499830517,26,1,1,1,1,1,1,1,1,0,0,1,3,4577,105.0,Near_Center_West_South,1
within_hour,1.0,1,50.08944,14.41913,Entire rental unit,Entire_home/apt,5,1.0,2.0,3.0,1,365,1,10,313,761,67,4.9,4.98,4.86,1,2,0,0,5.01,8.106816038947052,31,1,1,0,1,1,1,1,1,0,0,1,2,4923,9.0,Old_Town_Center,1
within_hour,1.0,1,50.07204,14.43888,Entire condo,Entire_home/apt,3,1.0,1.0,1.0,3,365,1,24,349,4,1,4.5,5.0,4.25,1,18,1,0,0.03,7.952966790923131,50,1,1,1,1,1,1,1,1,0,1,1,3,4323,133.0,New_Town_Vinohrady,1
within_hour,1.0,1,50.07292,14.43923,Entire serviced apartment,Entire_home/apt,3,1.0,1.0,3.0,1,365,1,27,346,4,0,4.5,4.75,4.5,1,18,1,0,0.1,8.118505067587098,54,1,1,1,1,1,1,1,1,0,1,1,3,4323,533.0,New_Town_Vinohrady,1
within_hour,1.0,1,50.07283,14.43781,Entire serviced apartment,Entire_home/apt,3,1.0,2.0,3.0,1,365,1,17,225,10,0,3.9,4.6,3.7,1,18,1,0,0.07,8.20849175174038,52,1,1,1,1,1,1,1,1,0,1,1,3,4323,966.0,New_Town_Vinohrady,1
within_hour,0.93,1,50.08203,14.41835,Entire rental unit,Entire_home/apt,12,2.0,4.0,7.0,2,1125,1,8,202,346,45,4.73,4.92,4.74,0,44,0,0,2.61,8.374707543119483,31,1,1,1,1,1,1,1,1,1,0,1,3,4175,14.0,Old_Town_Center,1
within_hour,0.93,1,50.08588,14.42116,Entire rental unit,Entire_home/apt,8,2.0,3.0,3.0,2,1125,1,5,278,130,12,4.68,4.98,4.62,0,44,0,0,1.01,8.247743887225516,30,1,1,1,1,1,1,1,1,1,0,1,3,4175,56.0,Old_Town_Center,1
within_hour,0.93,1,50.07506,14.41619,Entire rental unit,Entire_home/apt,6,2.0,2.0,3.0,2,1125,1,2,207,161,39,4.76,4.87,4.73,0,44,0,0,1.22,7.909122183211411,34,1,1,1,1,1,1,1,1,1,0,1,3,4175,19.0,New_Town_Vinohrady,1
within_hour,0.93,1,50.07506,14.41619,Entire rental unit,Entire_home/apt,5,2.0,2.0,3.0,2,1125,1,1,228,28,2,4.64,4.86,4.61,0,44,0,0,0.21,7.872836175025724,35,1,1,1,1,1,1,1,1,1,0,1,3,4175,256.0,New_Town_Vinohrady,1
within_hour,0.93,1,50.07506,14.41619,Entire rental unit,Entire_home/apt,5,2.0,2.0,3.0,2,1125,1,5,219,103,12,4.5,4.77,4.48,0,44,0,0,0.78,7.872836175025724,35,1,1,1,1,1,1,1,1,1,0,1,3,4175,15.0,New_Town_Vinohrady,1
within_hour,0.93,1,50.08588,14.42116,Entire rental unit,Entire_home/apt,14,3.5,5.0,5.0,2,1125,1,1,246,135,9,4.73,4.98,4.69,0,44,0,0,1.05,8.952217101765946,30,1,1,1,1,1,1,1,1,1,0,1,3,4175,77.0,Old_Town_Center,1
within_hour,1.0,1,50.07693,14.43056,Entire rental unit,Entire_home/apt,4,1.0,2.0,2.0,3,1124,1,10,192,313,41,4.9,4.89,4.86,1,7,0,0,2.06,7.419979923661835,27,1,1,1,1,1,1,1,1,0,0,1,2,4569,15.0,New_Town_Vinohrady,1
within_hour,1.0,1,50.10753,14.48969,Entire rental unit,Entire_home/apt,3,1.0,1.0,2.0,3,1124,1,30,320,146,38,4.93,4.81,4.86,1,7,0,0,1.06,7.3783837129967145,32,1,1,0,1,1,1,1,1,0,0,1,2,4569,53.0,Outer_Districts,1
within_day,0.64,1,50.07931,14.38053,Entire rental unit,Entire_home/apt,3,1.0,1.0,1.0,5,10,1,0,27,28,5,4.85,4.22,4.85,0,1,0,0,0.18,7.584264818389059,10,1,1,0,1,1,0,0,1,0,0,1,2,4569,74.0,Near_Center_West_South,1
