host_acceptance_rate,host_identity_verified,latitude,longitude,accommodates,bathrooms,bedrooms,beds,minimum_nights,maximum_nights,availability_30,availability_365,number_of_reviews,number_of_reviews_ltm,review_scores_rating,review_scores_location,review_scores_value,instant_bookable,calculated_host_listings_count_entire_homes,calculated_host_listings_count_private_rooms,calculated_host_listings_count_shared_rooms,reviews_per_month,num_amenities,amenity_wifi,amenity_kitchen,amenity_air_conditioning,amenity_heating,amenity_washer,amenity_dryer,amenity_tv,amenity_parking,amenity_pool,amenity_pets_allowed,amenity_long_term_stays_allowed,num_host_verifications,host_duration_days,days_since_last_review,has_reviews,calculated_host_listings_count_shared_rooms_log,bathrooms_log,calculated_host_listings_count_private_rooms_log,host_acceptance_rate_log,beds_log,days_since_last_review_log,number_of_reviews_log,bedrooms_log,reviews_per_month_log,accommodates_log,calculated_host_listings_count_entire_homes_log,number_of_reviews_ltm_log,host_response_time_Unknown,host_response_time_days_or_more,host_response_time_within_day,host_response_time_within_hour,host_response_time_within_hours,room_type_Entire_home/apt,room_type_Hotel_room,room_type_Private_room,room_type_Shared_room,neighbourhood_group_Near_Center_East,neighbourhood_group_Near_Center_West_South,neighbourhood_group_New_Town_Vinohrady,neighbourhood_group_North_West_Districts,neighbourhood_group_Old_Town_Center,neighbourhood_group_Outer_Districts,property_type_freq,log_price
1.0,1,50.095078,14.458434,4,1.0,1.0,3.0,4,365,6,222,45,5,4.78,4.96,4.73,1,46,1,0,1.37,47,1,1,1,1,1,1,1,1,0,0,1,2,4989,28.0,1,0.0,0.6931471805599453,0.6931471805599453,0.6931471805599453,1.3862943611198906,3.367295829986474,3.828641396489095,0.6931471805599453,0.8628899551470398,1.6094379124341003,3.8501476017100584,1.791759469228055,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0.08405565693430657,7.48324441607385
1.0,1,50.083923,14.448945,2,1.0,1.0,1.0,1,365,11,38,163,54,4.82,4.74,4.67,0,2,0,0,4.78,35,1,1,1,1,1,1,0,1,0,0,1,2,1879,7.0,1,0.0,0.6931471805599453,0.0,0.6931471805599453,0.6931471805599453,2.0794415416798357,5.099866427824199,0.6931471805599453,1.7544036826842861,1.0986122886681098,1.0986122886681098,4.007333185232471,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0.609375,6.885509670034818
1.0,1,50.095078,14.458434,2,1.0,1.0,1.0,4,365,4,203,44,10,4.84,4.86,4.82,1,46,1,0,1.33,41,1,1,1,1,1,1,1,1,0,0,1,2,4989,7.0,1,0.0,0.6931471805599453,0.6931471805599453,0.6931471805599453,0.6931471805599453,2.0794415416798357,3.8066624897703196,0.6931471805599453,0.8458682675776092,1.0986122886681098,3.8501476017100584,2.3978952727983707,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0.10378649635036497,7.078341579557671
1.0,1,50.09626,14.45906,5,1.0,1.0,4.0,4,365,4,200,79,19,4.78,4.87,4.75,1,46,1,0,2.37,41,1,1,1,1,1,1,1,1,0,0,1,2,4989,48.0,1,0.0,0.6931471805599453,0.6931471805599453,0.6931471805599453,1.6094379124341003,3.8918202981106265,4.382026634673881,0.6931471805599453,1.2149127443642704,1.791759469228055,3.8501476017100584,2.995732273553991,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0.10378649635036497,7.89655270164304
1.0,1,50.09028,14.42758,2,1.0,0.0,1.0,3,90,13,131,83,32,4.61,4.9,4.61,1,79,6,0,2.5,33,1,1,1,1,1,1,1,0,0,0,1,2,4683,15.0,1,0.0,0.6931471805599453,1.9459101490553132,0.6931471805599453,0.6931471805599453,2.772588722239781,4.430816798843313,0.0,1.252762968495368,1.0986122886681098,4.382026634673881,3.4965075614664802,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0.609375,6.78897174299217
1.0,1,50.0845,14.42889,5,1.0,2.0,3.0,2,365,8,44,187,60,4.72,4.9,4.74,1,101,0,0,5.48,31,1,1,1,1,1,1,1,1,0,0,1,2,5303,5.0,1,0.0,0.6931471805599453,0.0,0.6931471805599453,1.3862943611198906,1.791759469228055,5.236441962829949,1.0986122886681098,1.8687205103641833,1.791759469228055,4.624972813284271,4.110873864173311,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0.609375,7.578656850594762
1.0,1,50.09038,14.47299,2,1.0,1.0,1.0,25,100,30,180,0,0,4.83,4.87,4.78,0,2,0,0,0.0,21,1,1,1,1,1,1,1,0,0,0,0,2,2118,9999.0,0,0.0,0.6931471805599453,0.0,0.6931471805599453,0.6931471805599453,9.210340371976184,0.0,0.6931471805599453,0.0,1.0986122886681098,1.0986122886681098,0.0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0.609375,7.723120092266331
0.39,1,50.07667,14.42868,2,1.0,1.0,2.0,1,365,30,365,1,1,5.0,5.0,5.0,0,4,6,0,0.3,22,1,0,1,1,1,1,1,0,0,1,0,2,2007,98.0,1,0.0,0.6931471805599453,1.9459101490553132,0.3293037471426004,1.0986122886681098,4.59511985013459,0.6931471805599453,0.6931471805599453,0.26236426446749106,1.0986122886681098,1.6094379124341003,0.6931471805599453,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0.06843065693430657,9.61587214452889
0.39,1,50.07656,14.4268,2,1.0,1.0,1.0,1,28,30,365,0,0,4.83,4.87,4.78,0,4,6,0,0.0,19,0,0,1,1,1,1,0,0,0,1,0,2,2007,9999.0,0,0.0,0.6931471805599453,1.9459101490553132,0.3293037471426004,0.6931471805599453,9.210340371976184,0.0,0.6931471805599453,0.0,1.0986122886681098,1.6094379124341003,0.0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0.06843065693430657,9.61587214452889
1.0,1,50.07716,14.43276,4,1.0,1.0,2.0,3,365,23,239,125,19,4.72,4.8,4.59,1,74,0,0,3.62,36,1,1,1,1,0,1,1,1,0,1,1,2,1109,7.0,1,0.0,0.6931471805599453,0.0,0.6931471805599453,1.0986122886681098,2.0794415416798357,4.836281906951478,0.6931471805599453,1.5303947050936475,1.6094379124341003,4.31748811353631,2.995732273553991,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0.08405565693430657,7.231287004327616
1.0,1,50.081535,14.444728,4,1.5,1.0,2.0,3,360,0,320,35,11,4.94,4.94,4.83,0,1,0,0,1.1,65,1,1,1,1,1,1,1,1,0,1,1,2,1102,101.0,1,0.0,0.9162907318741551,0.0,0.6931471805599453,1.0986122886681098,4.624972813284271,3.58351893845611,0.6931471805599453,0.7419373447293773,1.6094379124341003,0.6931471805599453,2.4849066497880004,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0.609375,8.409162447202533
1.0,1,50.083675,14.420626,5,1.0,1.0,3.0,2,365,5,35,258,90,4.89,4.98,4.88,1,18,0,0,7.51,48,1,1,1,1,1,1,1,1,0,0,1,3,3591,6.0,1,0.0,0.6931471805599453,0.0,0.6931471805599453,1.3862943611198906,1.9459101490553132,5.556828061699537,0.6931471805599453,2.1412419425852827,1.791759469228055,2.9444389791664403,4.51085950651685,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0.609375,7.354362330421477
1.0,1,50.066956,14.418077,2,1.0,1.0,1.0,2,1125,24,302,90,28,4.69,4.77,4.58,1,1,0,0,2.67,48,1,1,1,1,1,1,1,1,0,0,1,2,3072,5.0,1,0.0,0.6931471805599453,0.0,0.6931471805599453,0.6931471805599453,1.791759469228055,4.51085950651685,0.6931471805599453,1.3001916620664788,1.0986122886681098,0.6931471805599453,3.367295829986474,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0.609375,6.9726062513017535
1.0,1,50.079586,14.452941,2,1.0,1.0,1.0,1,365,23,251,68,28,4.94,4.79,4.9,1,63,0,0,2.05,39,1,1,1,1,1,1,1,1,0,0,1,1,2392,51.0,1,0.0,0.6931471805599453,0.0,0.6931471805599453,0.6931471805599453,3.9512437185814275,4.23410650459726,0.6931471805599453,1.1151415906193203,1.0986122886681098,4.1588830833596715,3.367295829986474,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0.609375,7.095893221097532
1.0,1,50.078957,14.453144,2,1.0,1.0,1.0,1,365,10,222,131,56,4.89,4.89,4.79,1,63,0,0,3.91,38,1,1,1,1,1,1,1,1,0,0,1,1,2392,7.0,1,0.0,0.6931471805599453,0.0,0.6931471805599453,0.6931471805599453,2.0794415416798357,4.882801922586371,0.6931471805599453,1.5912739418064292,1.0986122886681098,4.1588830833596715,4.04305126783455,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0.609375,7.017506142941256
0.23,1,50.05808,14.45093,2,1.0,1.0,1.0,2,365,29,360,15,1,4.8,4.73,4.4,0,0,1,0,0.44,7,1,1,1,0,1,0,0,1,0,0,0,2,1037,300.0,1,0.0,0.6931471805599453,0.6931471805599453,0.20701416938432612,0.6931471805599453,5.707110264748875,2.772588722239781,0.6931471805599453,0.36464311358790924,1.0986122886681098,0.0,0.6931471805599453,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0.04927007299270073,6.889591308354466
1.0,1,50.092559814453125,14.320100784301758,2,1.0,1.0,1.0,1,365,17,36,14,6,4.71,4.5,4.57,1,0,3,0,0.47,27,1,1,1,1,1,1,1,0,0,0,1,2,1035,74.0,1,0.0,0.6931471805599453,1.3862943611198906,0.6931471805599453,0.6931471805599453,4.31748811353631,2.70805020110221,0.6931471805599453,0.3852624007906449,1.0986122886681098,0.0,1.9459101490553132,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0.012773722627737226,7.046647277848756
0.99,1,50.08936,14.42647,6,1.5,2.0,5.0,2,100,30,72,19,3,4.42,4.74,4.47,1,2,3,0,0.57,62,1,1,1,1,1,1,1,1,0,1,1,2,3895,140.0,1,0.0,0.9162907318741551,1.3862943611198906,0.688134638736401,1.791759469228055,4.948759890378168,2.995732273553991,1.0986122886681098,0.4510756193602167,1.9459101490553132,1.0986122886681098,1.3862943611198906,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0.10378649635036497,7.742402021815782
1.0,1,50.092445,14.443808,5,1.0,2.0,4.0,1,365,12,124,120,54,4.62,4.83,4.62,0,1,0,0,3.64,46,1,1,1,1,1,1,1,0,0,0,1,2,1035,23.0,1,0.0,0.6931471805599453,0.0,0.6931471805599453,1.6094379124341003,3.1780538303479458,4.795790545596741,1.0986122886681098,1.534714366238164,1.791759469228055,0.6931471805599453,4.007333185232471,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0.10378649635036497,6.955592608396297
1.0,1,50.084259,14.404721,2,1.0,1.0,2.0,1,365,20,319,82,3,4.85,4.93,4.93,1,0,8,0,2.39,22,1,0,1,1,0,1,1,1,0,1,0,2,1035,139.0,1,0.0,0.6931471805599453,2.1972245773362196,0.6931471805599453,1.0986122886681098,4.941642422609304,4.418840607796598,0.6931471805599453,1.220829921392359,1.0986122886681098,0.0,1.3862943611198906,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0.02166970802919708,7.7406644019172415
1.0,1,50.084259,14.404721,4,1.0,1.0,4.0,1,365,14,290,11,0,4.55,4.82,4.64,1,0,8,0,0.33,23,1,0,1,1,0,1,1,1,0,1,0,2,1035,546.0,1,0.0,0.6931471805599453,2.1972245773362196,0.6931471805599453,1.6094379124341003,6.304448802421981,2.4849066497880004,0.6931471805599453,0.2851789422336624,1.6094379124341003,0.0,0.0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0.02166970802919708,8.364275084991524
1.0,1,50.084259,14.404721,3,1.0,1.0,3.0,1,365,11,289,6,0,5.0,5.0,4.83,1,0,8,0,0.18,23,1,0,1,1,0,1,1,1,0,1,0,2,1035,808.0,1,0.0,0.6931471805599453,2.1972245773362196,0.6931471805599453,1.3862943611198906,6.695798917058491,1.9459101490553132,0.6931471805599453,0.16551443847757338,1.3862943611198906,0.0,0.0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0.02166970802919708,8.008698182988528
1.0,1,50.084259,14.404721,3,1.0,1.0,3.0,1,365,6,267,28,1,4.75,4.86,4.79,1,0,8,0,0.82,23,1,0,1,1,0,1,1,1,0,1,0,2,1035,216.0,1,0.0,0.6931471805599453,2.1972245773362196,0.6931471805599453,1.3862943611198906,5.37989735354046,3.367295829986474,0.6931471805599453,0.598836501088704,1.3862943611198906,0.0,0.6931471805599453,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0.02166970802919708,7.775695749915245
1.0,1,50.084259,14.404721,1,1.0,1.0,1.0,1,365,13,298,53,1,4.77,4.89,4.75,1,0,8,0,1.54,19,1,0,1,1,0,1,1,1,0,1,0,2,1035,275.0,1,0.0,0.6931471805599453,2.1972245773362196,0.6931471805599453,0.6931471805599453,5.62040086571715,3.9889840465642745,0.6931471805599453,0.9321640810304452,0.6931471805599453,0.0,0.6931471805599453,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0.02166970802919708,7.4949862339505335
1.0,1,50.084259,14.404721,3,1.0,1.0,3.0,1,365,10,266,3,0,4.33,4.67,4.67,1,0,8,0,0.1,22,1,0,1,1,0,1,1,1,0,1,0,2,1035,406.0,1,0.0,0.6931471805599453,2.1972245773362196,0.6931471805599453,1.3862943611198906,6.008813185442595,1.3862943611198906,0.6931471805599453,0.09531017980432487,1.3862943611198906,0.0,0.0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0.02166970802919708,7.861341795599989
1.0,1,50.082512,14.425534,11,2.0,4.0,6.0,2,365,25,78,66,24,4.65,4.92,4.58,0,5,0,0,2.09,26,1,1,1,1,1,1,1,0,0,1,0,2,1047,20.0,1,0.0,1.0986122886681098,0.0,0.6931471805599453,1.9459101490553132,3.044522437723423,4.204692619390966,1.6094379124341003,1.128171090909654,2.4849066497880004,1.791759469228055,3.2188758248682006,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0.609375,8.440312147080279
0.95,1,50.0563,14.44563,2,1.0,1.0,2.0,2,10,2,150,72,25,4.96,4.68,4.9,0,1,0,0,2.12,32,1,1,1,1,1,1,1,1,0,0,1,2,2152,41.0,1,0.0,0.6931471805599453,0.0,0.6678293725756554,1.0986122886681098,3.7376696182833684,4.290459441148391,0.6931471805599453,1.1378330018213911,1.0986122886681098,0.6931471805599453,3.258096538021482,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0.10378649635036497,6.858565034791365
1.0,1,50.07967,14.449824,4,1.0,1.0,2.0,28,180,16,175,36,12,4.83,4.97,4.75,0,1,0,0,1.08,47,1,1,1,1,1,1,1,1,0,1,1,2,2921,17.0,1,0.0,0.6931471805599453,0.0,0.6931471805599453,1.0986122886681098,2.8903717578961645,3.6109179126442243,0.6931471805599453,0.7323678937132266,1.6094379124341003,0.6931471805599453,2.5649493574615367,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0.10378649635036497,7.541683099882111
0.98,1,50.072971,14.430928,3,1.0,1.0,2.0,1,365,13,247,179,84,4.45,4.6,4.52,1,10,0,0,5.3,16,1,1,0,1,1,1,0,0,0,0,0,2,2988,6.0,1,0.0,0.6931471805599453,0.0,0.6830968447064438,1.0986122886681098,1.9459101490553132,5.19295685089021,0.6931471805599453,1.840549633397487,1.3862943611198906,2.3978952727983707,4.442651256490317,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0.609375,7.2868764117507
0.99,1,50.07928085327149,14.434178352355955,2,1.0,1.0,1.0,2,60,12,258,123,50,4.93,4.89,4.87,1,2,0,0,3.64,42,1,1,1,1,1,1,0,1,0,1,1,2,3887,9.0,1,0.0,0.6931471805599453,0.0,0.688134638736401,0.6931471805599453,2.302585092994046,4.820281565605037,0.6931471805599453,1.534714366238164,1.0986122886681098,1.0986122886681098,3.9318256327243257,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0.609375,7.0707241072602764
1.0,1,50.105865,14.469946,2,1.0,0.0,1.0,5,365,22,221,80,34,4.86,4.85,4.75,0,5,0,0,2.41,37,1,1,1,1,1,1,1,0,0,1,0,2,1047,15.0,1,0.0,0.6931471805599453,0.0,0.6931471805599453,0.6931471805599453,2.772588722239781,4.394449154672439,0.0,1.2267122912954254,1.0986122886681098,1.791759469228055,3.5553480614894135,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0.609375,7.382124365737512
1.0,1,50.084259,14.404721,4,1.0,2.0,4.0,1,365,11,271,3,0,5.0,5.0,4.67,1,0,8,0,0.09,7,1,0,0,0,0,0,1,1,0,1,0,2,1035,770.0,1,0.0,0.6931471805599453,2.1972245773362196,0.6931471805599453,1.6094379124341003,6.647688373563329,1.3862943611198906,1.0986122886681098,0.08617769624105233,1.6094379124341003,0.0,0.0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0.02166970802919708,8.405591014834934
1.0,1,50.07648,14.42325,2,1.0,1.0,1.0,1,365,15,319,669,236,4.82,4.84,4.78,1,4,0,0,20.11,23,1,0,0,1,1,1,1,0,0,0,1,2,1248,4.0,1,0.0,0.6931471805599453,0.0,0.6931471805599453,0.6931471805599453,1.6094379124341003,6.507277712385012,0.6931471805599453,3.0497468618602293,1.0986122886681098,1.6094379124341003,5.4680601411351315,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0.08405565693430657,7.264730177929867
1.0,1,50.07648,14.42325,2,1.0,1.0,1.0,1,365,27,314,200,57,4.76,4.83,4.71,1,4,0,0,6.01,29,1,1,0,1,1,1,1,0,0,0,1,2,1248,7.0,1,0.0,0.6931471805599453,0.0,0.6931471805599453,0.6931471805599453,2.0794415416798357,5.303304908059076,0.6931471805599453,1.9473377010464987,1.0986122886681098,1.6094379124341003,4.060443010546419,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0.08405565693430657,7.32052696227274
1.0,1,50.07648,14.42325,2,1.0,1.0,1.0,1,365,24,261,116,29,4.79,4.92,4.67,1,4,0,0,3.5,31,1,1,1,1,1,1,1,0,0,0,1,2,1248,10.0,1,0.0,0.6931471805599453,0.0,0.6931471805599453,0.6931471805599453,2.3978952727983707,4.762173934797756,0.6931471805599453,1.5040773967762742,1.0986122886681098,1.6094379124341003,3.4011973816621555,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0.08405565693430657,7.360103972989152
1.0,1,50.07859527179215,14.416174582374936,9,2.0,4.0,5.0,2,365,11,280,212,74,4.81,4.94,4.75,1,43,0,0,6.36,42,1,1,1,1,1,1,1,1,0,0,1,2,3049,2.0,1,0.0,1.0986122886681098,0.0,0.6931471805599453,1.791759469228055,1.0986122886681098,5.3612921657094255,1.6094379124341003,1.9960599327407849,2.302585092994046,3.784189633918261,4.31748811353631,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0.013800182481751825,8.608495349823023
1.0,1,50.07612,14.49071,5,1.0,1.0,3.0,2,14,0,0,38,13,4.58,4.58,4.42,0,1,0,0,1.25,45,1,1,1,1,1,1,1,0,0,1,0,2,1024,25.0,1,0.0,0.6931471805599453,0.0,0.6931471805599453,1.3862943611198906,3.258096538021482,3.6635616461296463,0.6931471805599453,0.8109302162163288,1.791759469228055,0.6931471805599453,2.6390573296152584,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0.609375,7.523481312573497
1.0,1,50.10199,14.42604,2,1.0,0.0,1.0,2,365,17,160,147,53,4.83,4.81,4.65,1,35,0,0,4.35,36,1,1,1,1,1,1,1,1,0,0,1,2,2906,27.0,1,0.0,0.6931471805599453,0.0,0.6931471805599453,0.6931471805599453,3.332204510175204,4.997212273764115,0.0,1.6770965609079151,1.0986122886681098,3.58351893845611,3.9889840465642745,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0.609375,7.098375638590786
1.0,1,50.103832,14.434063,3,1.0,1.0,2.0,1,120,6,69,211,68,4.88,4.74,4.87,1,5,9,0,6.26,42,1,1,1,1,1,1,1,1,0,0,1,2,4754,8.0,1,0.0,0.6931471805599453,2.302585092994046,0.6931471805599453,1.0986122886681098,2.1972245773362196,5.356586274672012,0.6931471805599453,1.9823798288367047,1.3862943611198906,1.791759469228055,4.23410650459726,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0.06843065693430657,6.311734809152915
0.85,1,50.08727,14.40496,2,1.0,1.0,1.0,2,365,14,321,189,58,4.96,4.99,4.9,0,3,0,0,5.6,39,1,1,1,1,1,1,1,1,0,0,1,2,3231,7.0,1,0.0,0.6931471805599453,0.0,0.6151856390902335,0.6931471805599453,2.0794415416798357,5.247024072160486,0.6931471805599453,1.8870696490323797,1.0986122886681098,1.3862943611198906,4.07753744390572,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0.609375,7.4133673356952405
0.99,1,50.07612,14.41687,2,1.0,1.0,1.0,2,365,3,177,65,36,4.85,4.88,4.71,1,13,0,0,2.06,38,1,1,1,1,1,1,1,1,0,0,1,2,2559,19.0,1,0.0,0.6931471805599453,0.0,0.688134638736401,0.6931471805599453,2.995732273553991,4.189654742026425,0.6931471805599453,1.1184149159642893,1.0986122886681098,2.6390573296152584,3.6109179126442243,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0.08405565693430657,7.288244401020124
0.99,1,50.07382,14.41789,3,1.5,1.0,1.0,2,365,13,196,26,22,4.88,4.96,4.85,1,13,0,0,0.81,41,1,1,1,1,1,1,1,1,0,0,1,2,2559,21.0,1,0.0,0.9162907318741551,0.0,0.688134638736401,0.6931471805599453,3.091042453358316,3.295836866004329,0.6931471805599453,0.5933268452777344,1.3862943611198906,2.6390573296152584,3.1354942159291497,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0.08405565693430657,7.243512974665482
1.0,1,50.08098,14.44696,2,1.0,1.0,2.0,3,365,18,208,78,30,4.65,4.87,4.65,1,16,0,0,2.36,32,1,1,1,1,1,1,1,0,0,0,1,2,4080,56.0,1,0.0,0.6931471805599453,0.0,0.6931471805599453,1.0986122886681098,4.04305126783455,4.3694478524670215,0.6931471805599453,1.2119409739751128,1.0986122886681098,2.833213344056216,3.4339872044851463,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0.609375,7.201170883281678
1.0,1,50.06904254651519,14.455371404041744,6,1.5,2.0,4.0,1,365,20,244,80,26,4.65,4.68,4.49,1,5,0,0,2.38,37,1,1,1,1,1,1,0,1,0,1,1,2,3943,74.0,1,0.0,0.9162907318741551,0.0,0.6931471805599453,1.6094379124341003,4.31748811353631,4.394449154672439,1.0986122886681098,1.2178757094949273,1.9459101490553132,1.791759469228055,3.295836866004329,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0.609375,7.496097345175956
1.0,1,50.08219,14.44774,2,1.5,1.0,1.0,3,365,9,117,17,6,5.0,4.82,5.0,0,1,0,0,0.52,41,1,1,1,1,1,1,1,1,0,0,0,2,3872,13.0,1,0.0,0.9162907318741551,0.0,0.6931471805599453,0.6931471805599453,2.6390573296152584,2.8903717578961645,0.6931471805599453,0.41871033485818504,1.0986122886681098,0.6931471805599453,1.9459101490553132,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0.10378649635036497,7.4673710669175595
0.99,1,50.07344,14.43204,2,1.0,1.0,2.0,2,15,4,112,23,11,4.57,4.78,4.7,0,9,0,0,0.73,33,1,1,1,1,0,1,1,1,0,0,1,2,1012,74.0,1,0.0,0.6931471805599453,0.0,0.688134638736401,1.0986122886681098,4.31748811353631,3.1780538303479458,0.6931471805599453,0.5481214085096876,1.0986122886681098,2.302585092994046,2.4849066497880004,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0.08405565693430657,7.292337176173877
1.0,1,50.10084,14.42676,2,1.0,0.0,1.0,2,365,13,155,171,69,4.89,4.85,4.78,1,35,0,0,5.11,35,1,1,1,1,1,1,1,1,0,0,1,2,2906,9.0,1,0.0,0.6931471805599453,0.0,0.6931471805599453,0.6931471805599453,2.302585092994046,5.147494476813453,0.0,1.809926773183504,1.0986122886681098,3.58351893845611,4.248495242049359,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0.609375,7.126890808898808
1.0,1,50.08546679829855,14.414773620665072,6,1.0,2.0,4.0,2,1125,13,199,52,9,4.92,5.0,4.85,1,3,0,0,1.57,58,1,1,1,1,1,1,1,1,0,1,1,2,3317,19.0,1,0.0,0.6931471805599453,0.0,0.6931471805599453,1.6094379124341003,2.995732273553991,3.970291913552122,1.0986122886681098,0.9439058989071285,1.9459101490553132,1.3862943611198906,2.302585092994046,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0.609375,8.313116702819253
0.29,1,50.0995,14.42312,6,1.0,1.0,2.0,1,365,19,239,11,2,4.45,4.64,4.55,1,37,0,0,0.33,26,1,1,1,1,1,1,1,0,0,1,1,2,2153,42.0,1,0.0,0.6931471805599453,0.0,0.25464221837358075,1.0986122886681098,3.7612001156935624,2.4849066497880004,0.6931471805599453,0.2851789422336624,1.9459101490553132,3.6375861597263857,1.0986122886681098,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0.609375,7.643961949002529
1.0,1,50.0950774,14.4584337,6,1.0,2.0,5.0,4,365,13,209,65,22,4.83,4.85,4.68,1,46,1,0,1.95,46,1,1,1,1,1,1,1,1,0,0,1,2,4989,117.0,1,0.0,0.6931471805599453,0.6931471805599453,0.6931471805599453,1.791759469228055,4.770684624465665,4.189654742026425,1.0986122886681098,1.0818051703517284,1.9459101490553132,3.8501476017100584,3.1354942159291497,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0.08405565693430657,7.7752758464868625
1.0,1,50.062916,14.424325,2,1.0,1.0,1.0,2,1125,19,296,134,57,4.94,4.76,4.83,0,2,0,0,3.98,41,1,1,1,1,0,1,0,1,0,0,1,3,3716,7.0,1,0.0,0.6931471805599453,0.0,0.6931471805599453,0.6931471805599453,2.0794415416798357,4.90527477843843,0.6931471805599453,1.6054298910365616,1.0986122886681098,1.0986122886681098,4.060443010546419,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0.609375,6.906754778648554
0.33,1,50.087761,14.404683,6,1.5,2.0,3.0,12,365,30,365,0,0,4.83,4.87,4.78,1,6,0,0,0.0,50,1,1,1,1,1,1,1,1,0,0,0,2,1037,9999.0,0,0.0,0.9162907318741551,0.0,0.2851789422336624,1.3862943611198906,9.210340371976184,0.0,1.0986122886681098,0.0,1.9459101490553132,1.9459101490553132,0.0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0.10378649635036497,8.699681400989514
0.33,1,50.079613,14.422707,3,1.0,1.0,2.0,20,300,29,89,3,0,4.67,5.0,5.0,0,6,0,0,0.09,48,1,1,1,1,1,1,1,1,0,0,0,2,1037,908.0,1,0.0,0.6931471805599453,0.0,0.2851789422336624,1.0986122886681098,6.812345094177479,1.3862943611198906,0.6931471805599453,0.08617769624105233,1.3862943611198906,1.9459101490553132,0.0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0.10378649635036497,7.937731775260109
1.0,1,50.123463,14.496302,4,1.0,2.0,4.0,2,21,22,92,34,10,4.76,4.85,4.76,1,1,0,0,1.02,40,1,1,1,1,0,1,0,1,0,1,0,2,3209,96.0,1,0.0,0.6931471805599453,0.0,0.6931471805599453,1.6094379124341003,4.574710978503383,3.5553480614894135,1.0986122886681098,0.7030975114131134,1.6094379124341003,0.6931471805599453,2.3978952727983707,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0.10378649635036497,7.2078598714324755
1.0,1,50.08406829833984,14.449167251586914,2,1.5,1.0,1.0,1,365,11,39,161,59,4.84,4.76,4.75,1,2,0,0,4.76,35,1,1,1,1,1,1,0,1,0,0,1,2,1879,14.0,1,0.0,0.9162907318741551,0.0,0.6931471805599453,0.6931471805599453,2.70805020110221,5.087596335232384,0.6931471805599453,1.7509374747078,1.0986122886681098,1.0986122886681098,4.0943445622221,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0.609375,6.930494765951626
