id,name,host_id,host_name,neighbourhood_group,neighbourhood,latitude,longitude,room_type,price,minimum_nights,number_of_reviews,last_review,reviews_per_month,calculated_host_listings_count,availability_365,number_of_reviews_ltm,license
34406265,Rental unit in Praha 5 · ★4.78 · 1 bedroom · 4 beds · 1 bath,5453781,Lukas,,Praha 5,50.0722,14.40492,Entire home/apt,2029,2,176,2023-06-18,3.83,3,75,79,
34408219,Rental unit in Hlavní město Praha · ★4.94 · 1 bedroom · 1 bed · 1.5 baths,259742573,Květoslav,,Praha 1,50.09238,14.43436,Entire home/apt,2629,2,249,2023-06-22,5.01,2,83,86,
34410206,Villa in Praha-Řeporyje · 3 bedrooms · 6 beds · 2.5 baths,202991436,Michal & Son Petr,,Řeporyje,50.03159,14.30916,Entire home/apt,9499,6,1,2023-01-01,0.17,2,179,1,
34414028,Rental unit in Praha · ★4.89 · 1 bedroom · 2 beds · 1 bath,29151529,Oksana,,Praha 10,50.07224,14.45809,Entire home/apt,1300,1,55,2020-02-08,1.12,2,143,0,
34417081,Rental unit in Praha 3 · ★4.77 · 1 bedroom · 2 beds · 1 bath,224320104,Štěpánka,,Praha 3,50.08245,14.44749,Entire home/apt,834,2,13,2022-10-09,0.26,6,1,5,
34436752,Guest suite in Hlavní město Praha · ★4.81 · 1 bedroom · 1 bed · 1 shared bath,259954640,Vadim,,Praha 1,50.08321,14.40407,Private room,1107,2,199,2023-06-20,3.97,3,174,63,
34437225,Rental unit in Hlavní město Praha · ★4.79 · 2 bedrooms · 2 beds · 1 bath,107796793,Petr,,Praha 2,50.06647,14.42791,Entire home/apt,1300,2,24,2020-01-06,0.48,4,0,0,
34444956,Guest suite in Prague 1 · ★4.74 · 1 bedroom · 1 bed · 1 shared bath,259954640,Vadim,,Praha 1,50.08219,14.40366,Private room,1159,2,159,2023-06-17,3.17,3,318,66,
34445979,Guest suite in Prague 1 · ★4.73 · 1 bedroom · 1 bed · 1.5 shared baths,259954640,Vadim,,Praha 1,50.0836,14.40505,Private room,1103,2,198,2023-06-21,3.96,3,308,76,
34488469,Boutique hotel in Hlavní město Praha · ★4.77 · 1 bedroom · 2 beds · 1 private bath,28280611,Ivanushka,,Praha 2,50.0706,14.43003,Hotel room,7877,1,13,2023-05-02,0.27,10,276,3,
34508490,Rental unit in Hlavní město Praha · ★4.87 · 1 bedroom · 2 beds · 1.5 baths,177398802,Krste,,Praha 1,50.07767,14.41516,Entire home/apt,2649,1,307,2023-06-19,6.12,32,346,60,
34519385,Rental unit in Praha 3 · ★4.79 · Studio · 2 beds · 1 bath,256760515,Natálie,,Praha 3,50.08404,14.45008,Entire home/apt,1629,2,63,2023-06-02,1.28,9,97,26,
34519816,Rental unit in Praha 3 · ★4.86 · Studio · 2 beds · 1 bath,256760515,Natálie,,Praha 3,50.08461,14.44996,Entire home/apt,1629,2,58,2023-06-07,1.22,9,79,26,
34520298,Rental unit in Praha 3 · ★4.73 · Studio · 2 beds · 1 bath,256760515,Natálie,,Praha 3,50.08278,14.44967,Entire home/apt,1629,2,85,2023-06-05,1.72,9,88,25,
34520555,Rental unit in Praha 3 · ★4.50 · Studio · 3 beds · 1 bath,256760515,Natálie,,Praha 3,50.08469,14.4484,Entire home/apt,1550,2,66,2023-06-10,1.34,9,111,18,
34520774,Rental unit in Praha 3 · ★4.69 · Studio · 3 beds · 1 bath,256760515,Natálie,,Praha 3,50.08466,14.44861,Entire home/apt,1819,2,45,2022-04-19,0.91,9,0,0,
34521111,Rental unit in Praha 3 · ★4.66 · Studio · 3 beds · 1 bath,256760515,Natálie,,Praha 3,50.08307,14.44818,Entire home/apt,1485,2,85,2023-06-08,1.73,9,98,22,
34522125,Rental unit in Hlavní město Praha · ★4.68 · Studio · 2 beds · 1 bath,112449824,Evgeny And Artyom,,Praha 1,50.08069,14.42227,Entire home/apt,1859,2,143,2023-06-12,2.86,10,333,59,
34556230,Rental unit in Hlavní město Praha · 2 bedrooms · 2 beds · 2 baths,55567739,Bogdan,,Praha 1,50.07754,14.41452,Entire home/apt,4140,2,0,,,3,0,0,
34565237,Rental unit in Hlavní město Praha · ★4.76 · 3 bedrooms · 5 beds · 1.5 baths,3174648,Petr,,Praha 2,50.07466,14.43655,Entire home/apt,4562,2,21,2023-01-02,1.45,14,173,14,
34569947,Rental unit in Hlavní město Praha · ★4.73 · 2 bedrooms · 3 beds · 1.5 baths,256003054,Petr,,Praha 1,50.07764,14.42381,Entire home/apt,2099,2,142,2023-06-08,2.84,1,77,42,
34585660,Rental unit in Hlavní město Praha · ★4.70 · 1 bedroom · 2 beds · 1 bath,43355564,Lovely Apartments,,Praha 1,50.07877,14.42439,Entire home/apt,1852,1,120,2023-06-21,2.40,4,102,64,
34593408,Boutique hotel in Praha 2 · 1 bedroom · 1 bed · 1.5 shared baths,23136058,Elena,,Praha 2,50.07067,14.43004,Private room,7877,1,1,2019-06-02,0.02,5,268,0,
34633348,Rental unit in Praha 14 · ★5.0 · 1 bedroom · 2 beds · 1 bath,191493396,Petra & Ondra,,Praha 14,50.09947,14.53465,Entire home/apt,1040,2,13,2019-08-31,0.26,1,0,0,
34660139,Rental unit in Prague · ★4.70 · 2 bedrooms · 4 beds · 1.5 baths,53796358,Jana,,Praha 6,50.10305,14.40119,Entire home/apt,1150,1,34,2023-02-06,0.69,1,30,31,
34660660,Rental unit in Hlavní město Praha · ★4.78 · 1 bedroom · 2 beds · 1 bath,245947043,Jan,,Praha 2,50.07669,14.43034,Entire home/apt,2849,1,65,2023-06-09,1.34,4,365,29,
34665034,Rental unit in Hlavní město Praha · ★4.68 · 1 bedroom · 1 bed · 1 bath,26940664,Anna,,Praha 1,50.09125,14.42316,Entire home/apt,994,4,34,2020-03-08,0.68,1,0,0,
34666823,Rental unit in Praha 6 · ★4.94 · 1 bedroom · 1 bed · 1.5 baths,32192342,Michael,,Praha 6,50.09914,14.40147,Entire home/apt,1064,7,18,2022-10-26,0.36,1,0,4,
34695990,Rental unit in Praha 8 · ★New · 2 bedrooms · 2 beds · 1 bath,41061673,Jitka,,Praha 8,50.10746575526858,14.475835014819353,Entire home/apt,2040,3,0,,,2,338,0,
34711142,Rental unit in Praha 7 · ★4.77 · Studio · 2 beds · 1 bath,164478636,Adam & Stepan,,Praha 7,50.09973,14.42547,Entire home/apt,1217,1,100,2023-06-05,2.02,4,136,46,
34738720,Serviced apartment in Praha 3 · ★4.0 · 3 bedrooms · 6 beds · 1 bath,109089184,Michal,,Praha 3,50.09138,14.48381,Entire home/apt,1774,1,4,2022-08-19,0.08,64,24,1,
34761779,Serviced apartment in Hlavní město Praha · 4 bedrooms · 15 beds · 2.5 baths,1167781,Prague For You,,Praha 1,50.08707046508789,14.433991432189941,Entire home/apt,9099,2,1,2022-10-02,0.11,45,135,1,
34795590,Rental unit in Praha 3 · ★4.71 · 2 bedrooms · 3 beds · 2 baths,262356960,Randolph,,Praha 3,50.07631,14.45258,Entire home/apt,4566,3,41,2022-10-31,0.83,1,224,9,
34799670,Rental unit in Praha 10 · 1 bedroom · 2 beds · 1 private bath,171849558,Elli,,Praha 10,50.07006,14.45618,Private room,1800,1,0,,,1,0,0,
34807591,Rental unit in Praha 7 · ★4.99 · 2 bedrooms · 4 beds · 1.5 baths,93357364,Karolína,,Praha 7,50.10302,14.41844,Entire home/apt,1900,2,75,2023-06-17,1.51,1,19,18,
34811954,Rental unit in Hlavní město Praha · 1 bedroom · 3 beds · 1.5 baths,41717118,Charles,,Praha 1,50.08633,14.40073,Entire home/apt,1798,3,2,2019-10-05,0.04,5,267,0,
34815459,Rental unit in Prague 1 · ★5.0 · 1 bedroom · 3 beds · 1 bath,41717118,Charles,,Praha 1,50.08704,14.40325,Entire home/apt,2200,3,4,2019-12-10,0.08,5,170,0,
34830946,Rental unit in Hlavní město Praha · ★4.80 · Studio · 1 bed · 1 bath,7085715,Tomáš,,Praha 2,50.07745,14.44863,Entire home/apt,12253,2,11,2020-11-02,0.23,11,179,0,
34857650,Rental unit in Praha 3 · ★4.96 · Studio · 1 bed · 1 bath,589265,Jan,,Praha 3,50.08546,14.44534,Entire home/apt,1183,4,135,2023-06-06,2.72,2,20,50,
34863711,Rental unit in Hlavní město Praha · ★4.32 · Studio · 1 bed · 1 bath,37031759,Nick And Jenny,,Praha 2,50.07604,14.44061,Entire home/apt,1446,2,82,2023-06-12,1.66,49,303,36,
34876497,Rental unit in Praha 13 · 1 bedroom · 1 bed · 1 bath,262925082,Tetyana,,Praha 13,50.04399,14.33626,Entire home/apt,2366,5,0,,,1,0,0,
34879507,Rental unit in Hlavní město Praha · ★4.48 · 1 bedroom · 2 beds · 1 bath,5463516,Zuzana & Seven Keys Team,,Praha 1,50.0925,14.42153,Entire home/apt,2146,2,67,2023-06-13,1.35,69,151,39,
34879724,Home in Praha-Zbraslav · ★4.80 · 1 bedroom · 1 bed · 1.5 baths,83440721,Robert,,Zbraslav,49.94783,14.39133,Entire home/apt,2890,2,15,2023-01-01,0.31,2,262,1,
34880581,Loft in Hlavní město Praha · ★4.94 · 1 bedroom · 1 bed · 1.5 baths,33061186,Václav,,Praha 1,50.08740234375,14.404972076416016,Entire home/apt,1781,2,49,2023-06-22,1.00,1,75,13,
34880908,Rental unit in Prague 2 · ★4.67 · 2 bedrooms · 4 beds · 1 bath,46606217,Yevheniia,,Praha 2,50.074,14.43841,Entire home/apt,2247,3,3,2019-10-06,0.06,41,2,0,
34882046,Rental unit in Prague 2 · 2 bedrooms · 4 beds · 1 bath,46606217,Yevheniia,,Praha 2,50.07474,14.43634,Entire home/apt,2602,3,2,2019-06-10,0.04,41,2,0,
34887822,Rental unit in Hlavní město Praha · ★4.94 · Studio · 4 beds · 1 bath,262977392,Hana,,Praha 2,50.07591,14.42801,Entire home/apt,6000,2,17,2022-08-15,0.34,4,365,1,
34895291,Rental unit in Hlavní město Praha · ★4.52 · 1 bedroom · 1 bed · 1 bath,423259,Zsofia,,Praha 1,50.07993,14.4178,Entire home/apt,2760,3,23,2023-05-21,0.46,15,251,6,
34895504,Rental unit in Prague · ★4.93 · 2 bedrooms · 3 beds · 1.5 baths,423259,Zsofia,,Praha 1,50.08456,14.43205,Entire home/apt,4025,2,149,2023-04-10,3.02,15,91,23,
34900264,Rental unit in Praha 7 · ★4.82 · 1 bedroom · 2 beds · 1.5 baths,89672242,Adam,,Praha 7,50.10091,14.43575,Entire home/apt,1386,1,157,2023-06-09,3.26,1,66,61,
34927176,Rental unit in Praha · ★4.67 · 2 bedrooms · 3 beds · 2 baths,23023000,Holeckova,,Praha 5,50.07101,14.38656,Entire home/apt,2981,2,4,2019-12-26,0.08,16,157,0,
34931622,Guest suite in Prague 7 · 7 bedrooms · 4 beds · 1 private bath,262724253,Kings,,Praha 7,50.10662,14.43319,Private room,3307,1,2,2019-12-26,0.05,2,131,0,
34934851,Guest suite in Prague 7 · ★4.50 · 7 bedrooms · 4 beds · 1 private bath,262724253,Kings,,Praha 7,50.10475,14.43317,Private room,2549,1,22,2023-06-05,0.91,2,155,10,
34951861,Rental unit in Praha-Satalice · ★4.52 · Studio · 2 beds · 1 bath,184652840,Denča,,Satalice,50.12563,14.57313,Entire home/apt,1100,5,21,2023-05-31,0.42,1,80,5,
34959717,Rental unit in Hlavní město Praha · ★4.84 · Studio · 1 bed · 1 bath,38842735,Miroslav,,Praha 1,50.07814,14.42571,Entire home/apt,1832,1,145,2023-06-05,2.93,10,351,41,
34964076,Rental unit in Hlavní město Praha · ★4.81 · Studio · 1 bed · 1 bath,38842735,Miroslav,,Praha 1,50.07955,14.42363,Entire home/apt,1764,1,177,2023-06-04,3.56,10,356,52,
34982753,Rental unit in Hlavní město Praha · ★4.68 · Studio · 1 bed · 1 bath,153288207,Anastasiya,,Praha 8,50.0932,14.44712,Entire home/apt,1519,4,38,2020-12-14,0.77,22,0,0,
34989859,Rental unit in Praha 3 · ★4.75 · 2 bedrooms · 3 beds · 1 bath,227945,Alex And Kate,,Praha 3,50.08459,14.44656,Entire home/apt,1879,2,51,2023-06-20,1.03,93,8,12,
34994525,Rental unit in Praha · ★4.50 · Studio · 1 bed · 1 bath,23023000,Holeckova,,Praha 5,50.07289,14.38669,Entire home/apt,1325,2,4,2019-10-13,0.08,16,36,0,
35002675,Rental unit in Praha 3-Žižkov · ★4.87 · 1 bedroom · 1 bed · 1 bath,239244930,Artem,,Praha 3,50.07991,14.44764,Entire home/apt,1632,1,181,2023-06-23,3.65,12,51,76,
35007620,Rental unit in Hlavní město Praha · ★4.83 · 1 bedroom · 3 beds · 1 bath,263742321,Hana,,Praha 1,50.08517,14.40875,Entire home/apt,2717,20,29,2023-06-02,0.59,1,0,6,
35021632,Serviced apartment in Praha 3 · ★4.0 · 2 bedrooms · 4 beds · 1 bath,109089184,Michal,,Praha 3,50.09208,14.4852,Entire home/apt,1159,1,5,2022-06-30,0.10,64,0,1,
35091682,Rental unit in Hlavní město Praha · ★4.84 · 1 bedroom · 1 bed · 1 shared bath,3546807,Maria,,Praha 1,50.08376,14.41653,Private room,1329,1,235,2023-06-13,4.75,1,59,76,
35106238,Rental unit in Hlavní město Praha · ★4.75 · 1 bedroom · 1 bed · 1 bath,48253119,Daniel,,Praha 1,50.09234,14.42316,Entire home/apt,2119,2,257,2023-06-23,5.19,41,223,92,
35107065,Serviced apartment in Praha 3 · ★3.67 · 2 bedrooms · 4 beds · 1 bath,109089184,Michal,,Praha 3,50.09222,14.48396,Entire home/apt,1135,1,3,2020-01-07,0.06,64,0,0,
35111056,Rental unit in Prague 1 · ★4.30 · 2 bedrooms · 3 beds · 1 private bath,256394324,City Nest,,Praha 1,50.08029,14.42029,Private room,5735,2,10,2022-04-06,0.44,9,280,0,
35112826,Serviced apartment in Czechia · ★4.25 · 3 bedrooms · 6 beds · 1 bath,109089184,Michal,,Praha 3,50.0928,14.48408,Entire home/apt,1632,1,4,2022-08-19,0.08,64,26,1,
35115375,Rental unit in Praha · ★4.96 · 2 bedrooms · 3 beds · 1 bath,264494728,Bertrand,,Praha 5,50.05572,14.41076,Entire home/apt,1707,3,75,2023-06-22,1.52,2,92,33,
35120297,Rental unit in Hlavní město Praha · ★4.77 · 1 bedroom · 2 beds · 1 bath,257603843,Viktoria,,Praha 1,50.09021,14.4205,Entire home/apt,5981,1,13,2022-11-18,0.32,10,113,3,
35120782,Rental unit in Praha 7 · ★4.89 · 1 bedroom · 1 bed · 1.5 shared baths,27156529,Simona,,Praha 7,50.10165023803711,14.42813491821289,Private room,1335,2,9,2023-06-18,0.18,1,37,7,
35121127,Rental unit in Praha 4 · ★5.0 · 2 bedrooms · 2 beds · 1.5 baths,67691333,Natalia,,Praha 4,50.06183,14.45111,Entire home/apt,1866,3,5,2023-06-11,3.75,1,57,5,
35144605,Rental unit in Praha 6 · ★4.84 · 1 bedroom · 2 beds · 1 bath,154542972,Jan,,Praha 6,50.08596,14.37656,Entire home/apt,2545,1,37,2023-06-22,0.91,5,353,11,
35161033,Hotel in Hlavní město Praha · 1 bedroom · 1 bed · 1 private bath,264702075,Martin,,Praha 1,50.08637,14.42281,Hotel room,5255,1,1,2022-08-14,0.10,1,293,1,
35180168,Serviced apartment in Hlavní město Praha · ★4.75 · Studio · 1 bed · 1 bath,1140084,Adam,,Praha 2,50.07898,14.42189,Entire home/apt,1816,2,72,2022-09-12,1.46,59,92,6,
35187945,Rental unit in Hlavní město Praha · ★4.79 · 1 bedroom · 2 beds · 1.5 baths,55387148,Richard,,Praha 3,50.07675,14.45703,Entire home/apt,954,2,57,2023-06-11,1.34,1,245,36,
35192209,Rental unit in Praha 3 · 1 bedroom · 1 bed · 1 bath,265005896,Ivanna,,Praha 3,50.08383,14.44925,Entire home/apt,2366,30,1,2019-06-04,0.02,2,270,0,
35192773,Rental unit in Hlavní město Praha · ★4.66 · 1 bedroom · 2 beds · 1 bath,265011114,Viktoria,,Praha 2,50.07642,14.42786,Entire home/apt,1710,2,181,2023-06-23,3.68,1,92,75,
35209753,Rental unit in Hlavní město Praha · ★4.93 · 2 bedrooms · 2 beds · 2.5 baths,47635986,Pavla-David-Dominik,,Praha 1,50.08841,14.41573,Entire home/apt,2531,2,44,2022-09-25,0.89,10,0,5,
35226061,Rental unit in Praha 3 · ★4.84 · 2 bedrooms · 4 beds · 2 baths,258524516,Son,,Praha 3,50.08339,14.44879,Entire home/apt,3000,3,105,2023-06-09,2.14,1,105,43,
35226080,Rental unit in Hlavní město Praha · ★4.70 · 2 bedrooms · 3 beds · 2 baths,871533,Ike,,Praha 1,50.09053,14.4235,Entire home/apt,2561,2,83,2023-06-20,1.69,1,77,40,
35238066,Rental unit in Prague 2 · 2 bedrooms · 4 beds · 2 baths,46606217,Yevheniia,,Praha 2,50.07565,14.43676,Entire home/apt,2366,3,0,,,41,2,0,
35238281,Rental unit in Prague 2 · 2 bedrooms · 2 beds · 1 bath,46606217,Yevheniia,,Praha 2,50.07426,14.43798,Entire home/apt,1538,3,2,2019-12-31,0.05,41,2,0,
35238581,Rental unit in Prague 2 · ★5.0 · 2 bedrooms · 4 beds · 1 bath,46606217,Yevheniia,,Praha 2,50.07635,14.43847,Entire home/apt,2129,3,7,2019-12-25,0.14,41,2,0,
35241515,Rental unit in Prague 2 · 2 bedrooms · 2 beds · 1 bath,46606217,Yevheniia,,Praha 2,50.07453,14.43648,Entire home/apt,1892,3,1,2019-06-10,0.02,41,2,0,
35241839,Rental unit in Prague 2 · 2 bedrooms · 2 beds · 1 bath,46606217,Yevheniia,,Praha 2,50.07609,14.43686,Entire home/apt,1774,3,0,,,41,2,0,
35243719,Rental unit in Hlavní město Praha · ★4.87 · Studio · 2 beds · 1 bath,177398802,Krste,,Praha 2,50.07914,14.42025,Entire home/apt,2866,1,334,2023-06-11,6.75,32,341,61,
35280887,Rental unit in Hlavní město Praha · ★4.47 · 2 bedrooms · 4 beds · 1.5 baths,242015882,Felix A Světlana,,Praha 8,50.0940055847168,14.457058906555176,Entire home/apt,3147,1,38,2023-06-12,0.77,15,77,6,
35300049,Rental unit in Praha 2 · ★4.68 · 2 bedrooms · 7 beds · 1.5 baths,5744160,Vladislav,,Praha 2,50.06582,14.41869,Entire home/apt,3525,2,47,2023-06-04,0.96,1,164,17,
35301701,Serviced apartment in Hlavní město Praha · ★4.67 · Studio · 2 beds · 1.5 baths,242015882,Felix A Světlana,,Praha 8,50.09299,14.45607,Entire home/apt,2736,2,21,2020-08-28,0.43,15,68,0,
35324735,Rental unit in Hlavní město Praha · ★4.93 · 1 bedroom · 2 beds · 1 bath,245947043,Jan,,Praha 2,50.07599,14.43185,Entire home/apt,3288,1,14,2023-02-26,0.29,4,346,2,
35341034,"Guest suite in  Smichov, Praha 5 · ★4.66 · 1 bedroom · 1 bed · 1.5 baths",232318816,Marina,,Praha 5,50.0611,14.39732,Entire home/apt,971,2,219,2023-06-05,4.45,8,26,31,
35356578,Bungalow in Prague 4 · ★4.99 · 1 bedroom · 3 beds · 1 bath,97110831,Lubor,,Praha 4,50.0317,14.44799,Entire home/apt,2547,2,81,2023-06-14,1.65,2,151,18,
35377433,Serviced apartment in Praha 7 · ★4.71 · 1 bedroom · 1 bed · 1 bath,257779276,Oliver,,Praha 7,50.10614,14.43157,Entire home/apt,2814,1,14,2023-03-16,0.29,38,285,7,
35377762,Serviced apartment in Praha 7 · ★4.75 · 2 bedrooms · 2 beds · 2 baths,257779276,Oliver,,Praha 7,50.10572,14.43256,Entire home/apt,5464,1,8,2023-04-06,0.28,38,353,3,
35419675,Serviced apartment in Praha · ★4.64 · Studio · 1 bed · 1 bath,65760645,Matyáš,,Praha 5,50.07133,14.40267,Entire home/apt,790,2,11,2020-03-05,0.23,47,0,0,
35440208,Rental unit in Hlavní město Praha · ★4.72 · Studio · 1 bed · 1 bath,194255667,Sandra & Milan,,Praha 8,50.09242630004883,14.443806648254395,Entire home/apt,1639,2,67,2023-06-17,1.38,5,65,53,
35447688,Rental unit in Hlavní město Praha · ★4.33 · Studio · 1 bed · 1 bath,9550037,Anton & Vika,,Praha 1,50.08001,14.42517,Entire home/apt,1825,2,144,2023-06-20,2.94,64,98,71,
35447689,Rental unit in Hlavní město Praha · ★4.34 · Studio · 2 beds · 1 bath,9550037,Anton & Vika,,Praha 1,50.07936,14.42368,Entire home/apt,1690,2,162,2023-06-19,3.29,64,91,57,
35462659,Rental unit in Hlavní město Praha · ★4.94 · 1 bedroom · 2 beds · 1.5 baths,15123240,Jan & Sarah,,Praha 1,50.09053,14.42873,Entire home/apt,2989,2,243,2023-06-18,4.96,8,109,60,
35464199,Rental unit in Praha 3 · ★4.88 · 2 bedrooms · 3 beds · 2 baths,11508263,Ilona,,Praha 3,50.08428,14.46664,Entire home/apt,2839,3,8,2019-08-27,0.17,1,51,0,
35531524,Rental unit in Hlavní město Praha · ★4.94 · Studio · 1 bed · 1.5 baths,8134476,Sarah & Jan,,Praha 1,50.09313,14.4326,Entire home/apt,2400,2,223,2023-06-16,4.54,11,157,41,
35542959,Rental unit in Hlavní město Praha · ★3.33 · 1 bedroom · 1 bed · 1 bath,267412578,Kate,,Praha 2,50.07731,14.44127,Entire home/apt,5000,1,3,2023-04-30,0.06,1,0,1,
35587300,Rental unit in Hlavní město Praha · ★4.45 · 1 bedroom · 2 beds · 1 shared bath,267761130,Alexander,,Praha 1,50.09117,14.42926,Private room,1936,1,29,2023-06-11,0.63,1,0,11,
35587649,Rental unit in Praha 5 · ★4.92 · 1 bedroom · 1 bed · 1.5 baths,14783650,Tereza,,Praha 5,50.05737,14.37978,Entire home/apt,1686,2,36,2023-05-29,0.75,1,161,11,
35591072,Rental unit in Hlavní město Praha · ★4.96 · 2 bedrooms · 2 beds · 1 bath,39370834,Silvia,,Praha 2,50.07671,14.41506,Entire home/apt,2753,2,149,2023-06-18,3.22,1,264,73,
35607790,Rental unit in Praha 7 · ★4.54 · 1 bedroom · 1 bed · 1 bath,267884829,Michaela,,Praha 7,50.10025,14.42969,Entire home/apt,2300,4,37,2023-06-18,0.79,1,318,21,
35608638,Rental unit in Hlavní město Praha · ★4.75 · 1 bedroom · 1 bed · 1 bath,48253119,Daniel,,Praha 1,50.0781,14.42279,Entire home/apt,1656,2,257,2023-06-17,5.26,41,263,78,
35612748,Rental unit in Prague · ★4.95 · Studio · 2 beds · 1 bath,68824474,Magda & Milan,,Praha 1,50.07728,14.42734,Entire home/apt,1700,1,63,2023-06-08,1.30,3,54,11,
35614951,Rental unit in Hlavní město Praha · ★4.65 · 2 bedrooms · 3 beds · 1 bath,10435983,Daniel,,Praha 1,50.07964,14.42199,Entire home/apt,946,2,101,2022-10-31,2.13,1,0,21,
35681819,Rental unit in Hlavní město Praha · ★4.29 · 4 bedrooms · 6 beds · 1.5 baths,15683232,Vaclav,,Praha 2,50.07026,14.44167,Entire home/apt,3525,3,7,2022-08-29,0.15,47,25,3,
35700512,Rental unit in Prague 2 · 2 bedrooms · 2 beds · 1 bath,46606217,Yevheniia,,Praha 2,50.07447,14.43815,Entire home/apt,1774,3,0,,,41,2,0,
35700839,Rental unit in Hlavní město Praha · ★4.73 · 1 bedroom · 2 beds · 1 bath,38100935,Prague,,Praha 2,50.07703,14.4238,Entire home/apt,1714,2,237,2023-06-17,4.91,5,268,77,
35700885,Rental unit in Prague 2 · 1 bedroom · 6 beds · 2 baths,46606217,Yevheniia,,Praha 2,50.07476,14.43663,Entire home/apt,2129,3,1,2019-06-23,0.02,41,0,0,
35703646,Rental unit in Prague 2 · ★4.93 · 1 bedroom · 1 bed · 1 bath,90401972,Romana&Klára,,Praha 2,50.07081,14.43345,Entire home/apt,1743,1,179,2023-06-12,3.68,11,161,63,
35735568,Rental unit in Hlavní město Praha · 3 bedrooms · 3 beds · 1 bath,176940781,František,,Praha 3,50.08045,14.45343,Entire home/apt,1609,7,2,2019-08-21,0.04,9,22,0,
35749547,Rental unit in Praha 8 · ★5.0 · 2 bedrooms · 1 bed · 1 bath,263069116,Andrea,,Praha 8,50.12528,14.4573,Entire home/apt,1000,2,30,2021-12-26,0.62,1,0,0,
35759446,Rental unit in Praha 3 · ★4.89 · 1 bedroom · 1 bed · 1 bath,50028043,Oxana & Serge,,Praha 3,50.08633,14.44955,Entire home/apt,1301,1,227,2023-06-21,4.79,6,38,75,
35790762,Rental unit in Hlavní město Praha · ★4.58 · Studio · 1 bed · 1 bath,5463516,Zuzana & Seven Keys Team,,Praha 2,50.0772,14.42229,Entire home/apt,1290,2,100,2023-06-17,2.08,69,169,38,
35794831,Rental unit in Praha · ★5.0 · 1 bedroom · 2 beds · 1.5 baths,92934920,Benjamin,,Praha 3,50.07589,14.45356,Entire home/apt,3107,2,11,2023-06-11,0.23,1,112,5,
35800291,Rental unit in Hlavní město Praha · ★4.89 · Studio · 1 bed · 1 bath,267639051,Aleksandra,,Praha 2,50.07729,14.42372,Entire home/apt,1450,1,109,2023-05-29,2.26,1,32,29,
